review_id,votes.funny,user_id,stars,type,business_id,votes.cool,date,votes.useful,compliments.cool,compliments.plain,compliments.note,votes.funny,yelping_since,friends,votes.useful,compliments.cute,type,compliments.photos,review_count,fans,votes.cool,compliments.hot,elite,compliments.profile,average_stars,compliments.writer,compliments.funny,name,compliments.list,compliments.more,business_id, hour_0, hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,day_0,day_1,day_2,day_3,day_4,day_5,day_6,date,type,user_id,likes,review_count,hours.Friday.close,full_address,hours.Friday.open,city,open,latitude,longitude,state,name,neighborhoods,stars,Category
FXz-yhqvV9-6D9sBBeUPxQ,0,k5ZjTdrNAc70zDpWmmrEYg,5,review,hD3Vkgq7dCpkpr4AeQJzrg,0,5/9/16,0,,,,0,2015-11,VdPdJIhPUgfDy8bAyqhSyw,0,,user,,2,0,0,,,,5,,,Allen,,,hD3Vkgq7dCpkpr4AeQJzrg,0,0,0,0,0,0,0,3,14,24,10,34,6,13,25,57,124,168,27,3,0,2,1,0,107,90,132,92,86,4,0,8/22/11,tip,WNbLILdZLwo662ttW-IO0g,0,29,18:00,"8417 E McDowell RdSte 102Scottsdale, AZ 85257",9:00,Scottsdale,TRUE,33.465448,-111.8997973,AZ,American Chiropractic Center, ,4.5,Personal Care
mFdzslABRjZBDoTjQZHxkw,0,K85VKMexSK63AriFf1-PcA,5,review,xb7Um-cOpgXGsNj_EsV6Lw,0,7/13/16,0,,,,0,2012-10,"nyobYVlnP1l2Je9QazNuGw, Qz_WQ6blpBBSaEwsofbB_w, 9rCbgSsk4DZ-14bQ0MnUuA, DjLmMoMMSRkxjZszyIiFOg, j4Bk_hLCc6jpOD-Mb4F48g, kqOUq9nGsI9ZoSGz56Lw5Q, -hQhPL618MKiZ7WB6v8bpA",3,,user,,10,2,0,,,,4,,,Kathy,,,xb7Um-cOpgXGsNj_EsV6Lw,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1/20/14,tip,0CEn8eBq9NptT1hOQqvUng,0,20,,"18610 E Rittenhouse RdSte A103Queen Creek, AZ 85142",,Queen Creek,TRUE,33.284961,-111.682509,AZ,Goodman Dental Center, ,5,Personal Care
vBTBU7R_IaMHDWMdpuylyA,0,85JWeVz534Pq2iR3NIlqvQ,5,review,ZeX6bBZKs2e79uINUwCOJQ,0,7/1/16,0,,,,2,2011-12,,4,,user,,24,0,1,,,,3.67,,,Oscar,,,ZeX6bBZKs2e79uINUwCOJQ,0,0,0,0,0,0,0,0,4,4,8,7,4,3,6,6,6,8,0,0,1,0,0,0,8,10,19,14,6,0,0,12/19/12,tip,cvqEWBbHpRIkjqalvWANWw,0,56,17:00,"Pleasantsmiles9530 S Eastern Ave, Ste 160SoutheastLas Vegas, NV 89123",9:30,Las Vegas,TRUE,36.01658,-115.118684,NV,"Athari, DDS",Southeast,5,Personal Care
UQUYK1SlFE3g83RHeY_rAg,0,Db6GmBV2ZmJtu3kSqmHyCQ,5,review,_2Iqmn71DkewwGqBH6qnpQ,0,7/2/16,0,,,,0,2015-12,,0,,user,,2,0,0,,,,5,,,Lechia,,,_2Iqmn71DkewwGqBH6qnpQ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,0,0,0,1,0,1,4,1,0,12/23/11,tip,_11ZDnIg_T6X-DMeFDTBxQ,0,13,22:00,"3855 Las Vegas Blvd N Ste DLas Vegas, NV 89115",12:00,Las Vegas,TRUE,36.2302203,-115.07338,NV,Hypnotic Inks Tattoos, ,4.5,Personal Care
H9t4GoE6hqYhYUcDukaCXQ,0,prZYXf6abdFdO7Ms9sHH8w,2,review,NPajXAzm7XmFHCGifMA_Cg,0,3/1/16,1,,,,1,2013-09,,1,,user,,3,0,0,,,,2.33,,,Nichole,,,NPajXAzm7XmFHCGifMA_Cg,0,0,0,0,0,0,0,0,0,0,4,8,6,3,4,3,5,6,6,9,2,8,0,0,9,8,8,13,17,7,2,6/28/12,tip,#NAME?,0,15,22:00,"5200 W Sahara Ave, Suite 102Ste 102WestsideLas Vegas, NV 89146",9:00,Las Vegas,TRUE,36.145674,-115.2128806,NV,Bodyheat Tanning,Westside,3,Personal Care
ORJWNEWOq6ZzXXqRaI5Lhg,0,nFdRjGfK6-omWW5os1Barg,1,review,rV3lt01Gv1g5dkyNIWpaOw,0,6/28/16,0,,,,0,2015-04,,3,,user,,4,0,0,,,,2.5,,,Chris,,,rV3lt01Gv1g5dkyNIWpaOw,0,0,0,0,0,0,0,0,2,2,1,1,0,2,2,3,1,0,0,0,0,0,0,0,2,3,2,3,3,1,0,6/25/16,tip,Ij4pGoO1ve8qZvqTVL5dbg,0,7,,"1762 S Greenfield103 & 104Mesa, AZ 85206",,Mesa,TRUE,33.38420212,-111.7375575,AZ,Bright Now! Dental, ,2.5,Personal Care
U1rQ-vGt5btN75NlCD9jzw,0,yyOky30_P5iOReCjlAE12A,5,review,u4178U22iOHx_4o0oXlP6A,0,3/11/16,0,,,,0,2014-07,"CM_vuEc6jKqpODm4hZJy8Q, nocm0HhFN03kQ6ytgyjNgw, MJDREMy74FVJexE3n1e_mA, xkwsNbWWe7xCmes2PDGJ3Q, cZoLJeRa04UHlWHihtn--g, Gps_w6-4UA1Lp6L21jK3dg, _hSN0jvFkYK5lwl9FMXVRQ",1,,user,,3,0,1,,,,5,,,Kiri,,,u4178U22iOHx_4o0oXlP6A,0,0,0,0,0,0,0,0,0,1,2,3,3,1,0,3,0,2,1,0,0,2,0,0,2,1,1,6,5,2,1,10/21/13,tip,mqELWLgzXtcQDCxY60Xkyg,0,13,19:00,"5130 N 19th AveSte 12Phoenix, AZ 85015",10:00,Phoenix,TRUE,33.5127449,-112.100296,AZ,That Salon, ,3.5,Personal Care
9U4GkNsRwY6CQw4yE26u0Q,0,qJf5xMPELo_kcAkSYyiFzw,1,review,6ZSh1MoidBxTrxzVCboNVw,0,3/11/16,3,,,,0,2013-09,,13,,user,,8,0,1,,,,3,,,Robin,,,6ZSh1MoidBxTrxzVCboNVw,0,0,0,0,0,0,0,0,7,3,1,7,0,6,8,4,2,0,0,0,0,0,0,0,9,6,7,8,8,0,0,7/1/11,tip,xV1hf20ZFDSoaMZmwLoHNg,0,19,,"2629 W Horizon Ridge PkwySte 140AnthemHenderson, NV 89052",,Henderson,TRUE,36.000416,-115.100918,NV,"Rita B Chuang, MD",Anthem,4,Personal Care
vKhNXowEYAI1b3dPDYdRtQ,0,DLLbpF-3bTj0DjKc3KeMEw,5,review,hxnClsdsYnaE521c4zCi1A,0,12/13/14,0,,,,0,2013-07,,0,,user,,1,0,0,,,,5,,,Ginny,,,hxnClsdsYnaE521c4zCi1A,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,1,3,0,2,0,6/4/11,tip,QjJ8plKCPQuWkZBM36_mzQ,0,9,,"1073 E Baseline RdGilbert, AZ 85233",,Gilbert,FALSE,33.377419,-111.8100869,AZ,David & Friends Salon, ,5,Personal Care
MufltkdwvHXdhcj1-YJsOg,0,VDg4UiA-5_6GUO7IeNM4Yg,5,review,N10BU6-iqO_5xqHlhBBVhQ,0,7/18/16,1,,2,,4,2015-07,,4,,user,1,9,1,2,,,,4.89,,,Tristan,,,N10BU6-iqO_5xqHlhBBVhQ,0,0,0,0,0,0,0,0,0,1,3,3,1,1,0,2,1,2,0,0,0,0,0,0,0,0,5,1,3,5,0,7/21/16,tip,9dU4-jBNC23dG-BhWJ2mMg,0,30,19:00,"9480 S Eastern AveSte 150Las Vegas, NV 89123",9:00,Las Vegas,TRUE,36.01740092,-115.117257,NV,Cut & Shave Artists, ,5,Personal Care
ltL-ym366JaHgNs8NZ4lHg,0,iJP4swwLrZiZTUPQvcRbjw,5,review,md2QmDET0QJyk5VsyWvoFA,0,7/12/16,0,,,,4,2012-04,"ygTwq44h8cnF-IMHvEv35A, 7eB0eTFR5gWa7UOEShd7MA, O_ZDh4O5oEOohQEkCr4UkQ, jfi_bkqZRgUCP-erRjWtdw, PWEDLCAoCK0l_XynUvLFnA",25,,user,,8,0,0,,,,3.86,,,Lori,,,md2QmDET0QJyk5VsyWvoFA,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,3/12/15,tip,qg05Rdm0P7fJc24rsWAt7w,0,14,20:00,"15530 W Roosevelt StSte D101Goodyear, AZ 85338",8:00,Goodyear,TRUE,33.4572126,-112.3934068,AZ,Alliance Urgent Care, ,3,Personal Care
2nHV4rchQ7iZS5RDlgPqHg,0,RRFBkzHT8y7GLgAdAXDRpg,1,review,P0NuvQqvpeXDVTURCroVrw,0,1/11/16,2,,,,5,2013-11,,18,,user,,28,0,2,,,,3.18,,,Emily,,,P0NuvQqvpeXDVTURCroVrw,0,0,0,0,0,0,0,0,0,2,1,1,0,1,2,2,2,2,1,1,0,0,0,0,3,1,2,2,2,5,0,2/22/16,tip,xfHLbczzfWdv193FfpvE8w,0,17,,"205 N Stephanie StHenderson, NV 89074",,Henderson,TRUE,36.04222163,-115.0481839,NV,Beauty Nails II, ,2.5,Personal Care
_ZWOAu5xkKqe_cmQE_cB8Q,0,NX03S0-3Z243JGsbaESweg,1,review,nBVdl9jjclsbJDDkOhzZow,0,7/1/16,1,,,,4,2013-04,"p9ENPPsmQFG8Y8NplKhLrA, gpXyCrUGQ7Dd9rS2EwqbMg",15,,user,,13,1,3,,,,2.92,,,Genoveva,,1,nBVdl9jjclsbJDDkOhzZow,0,0,0,0,0,0,0,0,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,4/23/15,tip,XqoizVT7XN_7wcWc7FGMsg,0,7,16:00,"8840 W Sunset RdSte ASpring ValleyLas Vegas, NV 89148",7:30,Las Vegas,TRUE,36.0703612,-115.2829235,NV,Ear Nose & Throat Consultants of Nevada,Spring Valley,1.5,Personal Care
ClxOK1RsD1rvx6zXiTtE0g,0,J6abHPA1FlwUQxRs5I3IXg,4,review,rBR7MDgJ3gdJ9QJYA9sshQ,0,10/17/15,0,,,,4,2011-06,"rwg8aTUl2A6gi7D8cCCHkg, bRrGEx9SAtGEbvVF-C0PAg",27,,user,,12,0,5,,,,4,,,Tanisha,,,rBR7MDgJ3gdJ9QJYA9sshQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,1,0,5/23/15,tip,qmZgkw-ak3HSX1G48OPJxQ,0,8,20:00,"1661 S Val Vista DrGilbert, AZ 85296",9:00,Gilbert,FALSE,33.3201578,-111.7547401,AZ,Arizona Hair Co, ,2.5,Personal Care
k_70O4Z5LSpzYGpjDq3d6g,0,j_w4fTChzg2L41wpDtfCMQ,5,review,M5ddKxeWF0skdL7t34bYjw,0,6/7/16,0,1,4,3,27,2012-12,"3KCu4c1IOZsUla9pqQc48A, nrOCJCQUgXwdUIwg8QHirw, JpYIDbGcuLYdN2CKi9QTJw, 6DuBPBgCN6YMowFwrp_P5g, MAJYV9tjlenqIlOhkON1Gw, T9GtH4ERaWkk9YMQ5TKlxg, gmokXe_gkbqYuI6G0IjLBg, cZOyHaJ_xWCw1UzhqiaojA, rQkmJcQB-5pKfoiP0mFfsg, Em37ENOXv7iQ-ePqdg9S4A, GL8QryVyVRgxKpKjIoW_ig, OOXBLPU826cVJv-mfIcShg, kwNjTtoXTB9_GeS9NB92_w, ysYJwEjI9sm2jR0ttMQiwg, PNNTE3-u1pnfodLbHlF3tw, xVBXfdfBPCtXx0Uf8fj5vQ",93,,user,,61,1,33,2,,,3.95,5,,Crystal,,1,M5ddKxeWF0skdL7t34bYjw,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,1,3,2,0,0,0,0,1,3,0,2,3,2,1,5/31/16,tip,j_w4fTChzg2L41wpDtfCMQ,0,19,20:00,"Body Spa W8751 W Charleston Blvd, Ste 190WestsideLas Vegas, NV 89117",16:00,Las Vegas,TRUE,36.1576031,-115.2860645,NV,Nails By Miss Tabitha,Westside,5,Personal Care
v72Le2MhZhDsc9oOEyw0oQ,1,QUojpJGKTNkOgUS3dF2tuw,5,review,v8Q1t8unfxBADFWJQMxEPA,1,6/7/16,1,,,,2,2012-02,"SF4Lw_GUVH9rVCoYSy4cdw, hGau6MgSwBydtPeJuGcCZw",7,,user,,24,0,4,,,,4.44,,,Dion,,,v8Q1t8unfxBADFWJQMxEPA,0,0,0,0,1,0,0,0,1,1,0,3,0,0,0,0,3,1,0,0,1,0,0,0,4,1,1,0,2,2,1,3/22/16,tip,24IIi_f_c8t4p6tVa8Cglg,0,11,17:00,"2481 Professional CtLas Vegas, NV 89128",8:30,Las Vegas,TRUE,36.20537,-115.2548156,NV,Zeeba Sleep Center, ,4,Personal Care
BBPOrQ3k_qpHsgWwca_VXw,0,vwZMzqczzBol3Mn6swLHRw,4,review,2Z9DgvDOBEf5JhdWpeATmg,0,12/30/15,3,1,,,1,2014-09,"nEYPahVwXGD2Pjvgkm7QqQ, KC7n92aiVKMgRpv1FZ1Fyw, xs38HKO_nNQJt1EJTD8IEA, G5KNEuwRATSxTJf0_-bsFQ, mpkxnd99wwxwtKjHe_diIA, mQ5GvxgUSKnoM83FNhJ3QQ, vWtzVhD-K4qO9SCaxTTWLA, Ucl8lby7NZs2z8MiDLZSHQ, fsk5ksWfVkyYhNBgZmVNfA, ByOyaQ8vLipqYDSoSW-wNA",9,,user,,5,0,3,,,,4.6,,,Ryan,,,2Z9DgvDOBEf5JhdWpeATmg,0,0,2,1,3,3,2,2,2,0,3,5,1,4,5,1,0,2,0,0,2,0,0,0,5,5,10,3,5,5,5,6/2/15,tip,w9cHHLIP4n2MjsuC_sRMFg,0,12,0:00,"1000 Bower Hill RdPittsburgh, PA 15243",12:00,Pittsburgh,TRUE,40.3780993,-80.0666096,PA,St. Clair Hospital, ,4.5,Personal Care
r3ik1x0sVkLrmgcwgl-Quw,0,MYU0oHi1MCafgaIk-OIQRg,5,review,Nix6GbB6GQYzAjJnVb_9PA,0,6/28/16,0,,,,7,2014-11,,13,,user,,12,0,8,,,,4.67,,,Nancy,,,Nix6GbB6GQYzAjJnVb_9PA,0,0,0,0,0,0,0,0,0,0,1,2,2,4,1,1,0,0,2,0,0,0,0,0,1,3,0,1,0,3,5,8/26/15,tip,SYrENbXdBqMVeHURgb6wRA,0,26,19:00,"31313 N Scottsdale RdSte A155Scottsdale, AZ 85266",9:00,Scottsdale,TRUE,33.76915,-111.9235767,AZ,Happy Feet Nails and Spa, ,5,Personal Care
z_xt0455qMYsUVBOFMrmIA,0,aYzA3OgsAN3f3WJPucYCAQ,5,review,86Fq2mZNaKnX-OhFydWUTA,0,6/15/16,0,1,5,2,17,2012-11,"XNeSLiQkIwWEyO9lly6EMw, e3y2nSRPE7WPRder2zk9pQ, CD2126M9pqK80sAPY0Wu_w, B6MlRHiAGsRwOUGU80HJlg, Ajhexn-aaRto_pHru29t5A",97,,user,,174,4,32,2,,,4.18,2,1,Tom,,1,86Fq2mZNaKnX-OhFydWUTA,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,11/19/13,tip,iavRIVGbUCku1K8uPmu24A,0,5,,"2625 S Rainbow BlvdSte C100WestsideLas Vegas, NV 89146",,Las Vegas,TRUE,36.1422469,-115.2432858,NV,"Michael R Wanlass, DDS",Westside,5,Personal Care
DjEmMdfKkKQSchHaozMFDA,0,_MNOpnK7aIg7kVJ_qgor8g,5,review,776VOPViqaVniFIVttChyw,0,1/31/16,0,,1,,4,2015-09,q2RqqDqFDThERCPhHHSq2Q,9,,user,,16,0,2,,,,3.44,,1,D,,,776VOPViqaVniFIVttChyw,0,0,0,0,0,0,0,2,1,6,1,0,5,0,5,0,2,0,0,0,0,0,0,0,6,3,1,2,10,0,0,9/9/14,tip,w5I39xcwIkIuVo_tzcCHaw,1,9,19:00,"1000 S Rainbow BlvdWestsideLas Vegas, NV 89117",8:00,Las Vegas,TRUE,36.160661,-115.242758,NV,Health Care Partners,Westside,2.5,Personal Care
IxuvwPpqFQDahWr63Km-0g,0,_pIPfCUZlMrfQTEe2dWnLQ,5,review,lfn4TLregbKWc8SJCJpFSg,0,6/28/16,0,,,,0,2011-04,"gSSH6ibvqOBy-X9cprUbBA, 7ryskqXS4D7V8fMXObfAgA, I4MK53_OSB9ZqFB0ruJ5Sg, 1nQSEfRT_V99PRSffwVTrw",1,,user,,6,0,0,,,,1.8,,,Tony,,,lfn4TLregbKWc8SJCJpFSg,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,0,2,1,2,1,0,0,4,0,1,0,1,5,1,4/14/16,tip,6kzFfqxbELHNREX6EYc9Nw,0,15,1:00,"El Cortez Hotel Casino600 E. Fremont St.DowntownLas Vegas, NV 89101",11:00,Las Vegas,TRUE,36.16937556,-115.1385376,NV,Happy Feet Spa,Downtown,3.5,Personal Care
fyC17RE1YXKE--cgdLwmPA,0,ghrJ6XmpeBhYqmIWT8PYPA,5,review,ErOlkm9n0Ao8QPFotzHXiQ,0,7/16/16,0,,,,3,2010-11,smeyvZJSSEfAOHzUiPwmWQ,14,,user,,22,0,4,,,,4.57,,,Kara,,,ErOlkm9n0Ao8QPFotzHXiQ,0,0,0,0,0,0,0,0,0,2,0,2,3,1,2,2,0,0,0,2,1,0,0,0,1,4,3,2,1,3,1,11/25/14,tip,PKwZWyQxR-O14RzZirkndg,0,11,21:00,"2501 W Happy Valley RdSte 103Phoenix, AZ 85085",9:00,Phoenix,TRUE,33.7101008,-112.1124809,AZ,Hi-Health Supermart - Happy Valley Towne Center, ,4,Personal Care
lwUcPSq0seOY5HuTBsT2Ow,0,yDBINujaspxIFqhgkpzjPQ,1,review,6j9EW5STqiB8shibPldXBg,1,7/6/16,1,,,,0,2014-10,"Fgpm_uoRYBi3lg6OLRM4gw, bFucZ-2nYtSqvibOuFUWyA, aOfUbrctmH8tyyQQN8uN6w",1,,user,,1,0,1,,,,1,,,Danielle,,,6j9EW5STqiB8shibPldXBg,0,0,0,0,0,0,0,0,0,1,3,0,1,1,1,6,3,5,0,1,0,0,0,0,3,3,0,3,1,8,4,8/2/11,tip,8fTTvS499XCz4oP49kxq8A,0,26,19:00,"1939 S Val Vista DrSte 104Mesa, AZ 85204",9:00,Mesa,TRUE,33.380479,-111.7533699,AZ,Valley Nail & Spa, ,3.5,Personal Care
R7TuoT_Rr7CdFEOwx55yHg,0,G7K7GQNrH-Wj37fX2T6TnQ,5,review,htP-laLIQkkz-QxaQBDrTQ,0,6/10/16,0,,,,0,2016-03,,0,,user,,1,0,0,,,,5,,,T,,,htP-laLIQkkz-QxaQBDrTQ,0,0,0,0,0,0,0,1,4,6,6,2,6,6,3,8,3,1,0,0,0,0,0,0,11,8,5,8,14,0,0,10/27/11,tip,ANCpu2ibLAp87gTriTsIuQ,0,19,17:00,"4 Sunset WaySte DHenderson, NV 89014",8:30,Henderson,TRUE,36.0713525,-115.0707695,NV,Steinberg Diagnostic Medical Imaging, ,2.5,Personal Care
pQ0nqE-XD016NvPXL7fehQ,0,cNIGfdrZQaXZ7Uf4NE9Leg,5,review,K_iQAvpPDRsnsh4YdJRDMQ,0,7/3/16,0,,,,0,2016-07,,0,,user,,1,0,0,,,,5,,,Tara,,,K_iQAvpPDRsnsh4YdJRDMQ,0,0,0,0,0,0,0,0,0,0,2,4,2,2,2,7,3,3,1,0,0,0,0,0,0,2,6,1,5,6,6,7/8/16,tip,U1ygRwldxFdQWuxFOkRjyw,0,6,19:00,"849 N Dobson RdSte 110Mesa, AZ 85201",10:00,Mesa,TRUE,33.433177,-111.8688206,AZ,Hollywood Beauty Eyebrow Threading, ,4,Personal Care
BhVnUDqQlDmrabRXxOA8ZQ,0,P6RC_Pxjk5r47Y9J1J9HSQ,5,review,POAeBEbCsvqKUEeZAZJHJQ,0,10/28/15,0,,,,0,2015-10,,0,,user,,2,0,0,,,,5,,,K,,,POAeBEbCsvqKUEeZAZJHJQ,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,9/26/12,tip,R04P35fYVS4HASyBuMcElg,0,3,16:30,"7017 Old Sauk RdWalnut GroveMadison, WI 53717",7:30,Madison,TRUE,43.075652,-89.504074,WI,Dental Health Associates of Madison,Walnut Grove,3.5,Personal Care
1lNuBHd_KUaQeY3ACXryzQ,0,V-FuJd7seertl87CLeVbPQ,5,review,UAqHosm2zxo-q4pvL2pb8A,0,6/15/16,0,,,,0,2016-06,,0,,user,,1,0,0,,,,5,,,Renee,,,UAqHosm2zxo-q4pvL2pb8A,0,0,0,0,0,0,0,0,1,2,4,3,5,8,5,6,4,0,0,1,0,0,0,0,6,7,6,2,9,7,2,7/27/11,tip,o0lZc90UjDB9DGSM1pcVSQ,0,14,20:00,"9824 W Northern AveSte 1800Peoria, AZ 85345",8:00,Peoria,TRUE,33.5514914,-112.2701358,AZ,Vivaldi Salon Suites, ,4,Personal Care
RrRxwdRU2xGWzDqAc69vyg,0,dEudxDkuBjAKKvN-5BrG1g,3,review,RRF7KrSLVK19P8UsLXBhzg,0,1/22/15,0,,,,13,2013-05,"WLOzocwDjyWvwL1xdiKpJA, si1zaLUviCBR9FrUs8X7cg, CDpqmqJ3PfgIUgnQIQj3BA, eJ_vLkBD539oaki21bvoAQ, E28SaHESsFpfvDWFnSYNPw, 0OwH6lWYYyOsRSmz66Iysw",47,,user,,21,0,5,,,,3.33,,,Bella,,,RRF7KrSLVK19P8UsLXBhzg,0,0,0,0,0,0,0,10,10,11,20,26,16,20,25,19,26,42,31,16,6,0,0,0,28,35,37,42,36,55,45,10/10/10,tip,jXL7amHRTaxGMgbnT0xU8w,0,101,21:00,"6166 N Scottsdale RdScottsdale, AZ 85253",8:00,Scottsdale,FALSE,33.5278636,-111.9270736,AZ,Dolce Salon & Spa At the Borgata, ,3.5,Personal Care
ZjHYNNHUhjoqDYuBF4VSCw,0,UHj670Ifiy2fIQ3Mgr-yYA,5,review,UK4T1ve4RHBhrcMJOG5Tiw,0,7/13/16,0,,,,0,2016-01,,0,,user,,3,0,0,,,,5,,,Shani,,,UK4T1ve4RHBhrcMJOG5Tiw,0,0,0,0,0,0,1,0,1,2,3,5,4,2,2,3,2,1,0,0,0,0,0,0,4,7,6,4,2,2,1,2/27/14,tip,11QzsQ-nmRykVvD4agGRPw,0,32,16:00,"3350 Novat StSte 145NorthwestLas Vegas, NV 89129",7:00,Las Vegas,TRUE,36.2210742,-115.3285773,NV,Hillcrest Dental,Northwest,5,Personal Care
cFHLNTRJ7w7KJXSNS5KVFg,0,a06hd7c_Y0CcRUG58Avb8w,5,review,ejCCzK5tGvm3U1BrwmC_lA,0,7/7/16,0,,3,1,6,2013-10,"D5xQTMcQQDfNDGyzaooW0Q, mV0b_0nUvcK97WServtoxw, ysZf3q0zrmEnTbcHoV_xpw, pzEKqbQfJMFzekeGppntGg",22,,user,1,33,2,6,,,,4,,,Dorothy,,,ejCCzK5tGvm3U1BrwmC_lA,0,0,0,0,0,0,0,0,5,6,3,2,4,6,3,2,0,0,0,0,0,0,0,0,4,5,4,5,5,4,4,5/15/15,tip,sogWpLZVSdiHJEYYWKmfAw,0,32,19:00,"3429 Toringdon WayBallantyneCharlotte, NC 28277",9:30,Charlotte,TRUE,35.0684311,-80.8419307,NC,Apple Nail & Spa,Ballantyne,4.5,Personal Care
NdXup0sDa6WqJXUrRftUiA,0,#NAME?,5,review,0GHzsPl-NjCdGjr678_Kvg,0,10/11/15,0,,,,0,2015-08,"dxUMQhtBhJ7hehjYTBTTXw, 4eraKSgRK92ryGuAOBnLgQ, S5dDv-MF1Hh0GmMvQLbYgQ, IyvZUMDP66oKv-qqRn3n8A, hORy0O17fXiPM5g_ouY3-A, g1C0lluSl81omBYrw2vLlA, qjk1ejOJKecLEHNrTudsdQ, tnFSsK8s3JuCnlW6J6RgAw, mEy8bmYMaNIXFAWa_tUYcQ, M9fLyp03nJXgBQnXkHHDWQ, VMcvfBnOZXF8ext1GkbxEA",1,,user,,4,0,1,,,,4.33,,,Aimee,,,0GHzsPl-NjCdGjr678_Kvg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,2,0,1,2,0,1,10/9/15,tip,C2e_ovSS2Nu_rot18Wv8dw,0,9,20:00,"1925 E Brown RdMesa, AZ 85203",9:00,Mesa,TRUE,33.4371761,-111.7896544,AZ,Club Tanning Mesa, ,3.5,Personal Care
SC6ms57u79mSuiNs0WupMA,0,KApzbR1MDB-Ppx-b1MJySA,5,review,bODS9w5VYUhrx8AcECOMMg,0,9/12/15,0,,,1,4,2014-07,jrcaiJCC_bAEapOyWWFkMg,19,,user,,10,0,3,,,,3.36,1,,Ann,,,bODS9w5VYUhrx8AcECOMMg,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,11/15/11,tip,ANCpu2ibLAp87gTriTsIuQ,0,6,,"Child Neurology Specialists2821 West Horizon Ridge Pkwy, Ste 100AnthemHenderson, NV 89052",,Henderson,TRUE,35.9981382,-115.1117967,NV,"Raja Roshan, DO",Anthem,3.5,Personal Care
IcWeejgkm8-0_kBsiuQ9Cg,0,RCANjMFSWr3er7jGWOouIw,5,review,gwrRbRkfVIDKOfL8VWq9TQ,0,6/29/16,0,,,,1,2014-07,,1,,user,,6,0,0,,,,4.33,,,Maya,,,gwrRbRkfVIDKOfL8VWq9TQ,0,0,0,0,1,0,0,0,1,0,0,0,4,0,1,1,0,1,0,0,0,0,0,1,0,2,0,1,4,3,0,6/3/15,tip,VaG4ZHHhvPLd6vtHnF-aXg,0,16,17:30,"7146 E 1st StSte 9Scottsdale, AZ 85251",10:30,Scottsdale,TRUE,33.4924443,-111.9271551,AZ,Mozell & Company Hair, ,4.5,Personal Care
JRoeSGadvIbpKec_jCkOwg,0,JwwYp1jOjCU6IvqmmFn2KA,5,review,9U71HNiBnckiEjXDAvAjuQ,0,6/12/16,0,,,,0,2016-01,"wYvTKB_TQbbsuYDnTGBYOg, AMhICvEolmJE4uSsCxPdUw, eLuMAN44bcHrl-cP-6BTSw, HnroWaAxOi9qIFBWjm969g, j-bzsysiq3kRzKedzXUXpg, jvwQWiGlri6Dn5KWg88pNQ, rC9QBSOgYBTnbviqHoFYbQ, acr1iUfSLeNqOtyz1s1sbw, wBLNc295UvDnlbv-M7r48g, G89bqyg3wrUCVqwII_vZ2g, csmz5KP_FrAUDRrNrg3TWw, 7iNsTIIOwaqtD2DIrvIWYw, zEdf53noDuSxxACeFv3FiA, 8HaPAyCvduWUdDT0uQY4cA, Q-8z33Dg7AD8UWBABO9WrQ, 3DsJyd97W6nz9qJP1RhZ1Q",5,,user,,3,0,4,,,,5,,,Yolla,,,9U71HNiBnckiEjXDAvAjuQ,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,3,1,6/9/11,tip,JnSRneyKdWcBhANEgq_spw,0,13,19:30,"6716 W Cheyenne AveNorthwestLas Vegas, NV 89108",9:30,Las Vegas,TRUE,36.2182868,-115.2429374,NV,Color My Nails,Northwest,3,Personal Care
